t7	Normal	logNormal	binom0.3	binom0.2	pois15	pois10	pois7
294	-2.94966650129539	-0.0585404919441022	0.418420635998547	3	5	21	8	8
295	-0.0572121711328176	-0.302608059598886	2.24603759022122	3	5	16	5	5
296	0.615701297141339	0.93185354575699	1.00423706462358	4	3	16	11	10
297	-0.758510595299232	0.235467263573632	2.23960247035132	1	0	21	10	5
298	-0.538668469558106	-0.320955061234939	5.8572925152991	3	3	19	10	5
299	0.215105634403209	0.420384334229281	0.556201776460886	1	5	13	13	9
300	-0.663535072071973	-0.619602258778248	0.468701336890675	2	6	12	6	6
301	-0.606539965580395	0.686041884015568	0.557437802797441	6	2	21	6	6
302	1.28874672763754	0.297812265864086	0.52099227021752	7	2	11	14	6
303	-1.02683994245211	0.504877300942941	0.2409884987825	2	8	19	10	10
304	1.37318835299278	-1.47861616715664	1.11661306560363	7	4	15	17	7
305	0.00214877215392338	0.298905463073997	4.1141511113458	1	0	15	5	9
306	1.18335730987171	0.897407484822523	2.68879906960586	5	4	15	8	6
307	-1.63096245824303	-0.671426052475065	8.15063527007018	2	3	20	14	8
308	1.30155311590564	-1.19116051511172	0.546105807056639	1	4	20	9	6
309	-0.00790614802375488	-0.623689745069464	1.06133720518603	1	3	13	5	5
310	-0.369890104180192	0.29279585706533	1.10815316037762	2	3	20	9	10
311	-0.288641139364757	-0.529630441593703	4.99863242523197	8	3	14	6	11
312	-0.169779275099052	0.152107044399666	1.38695381526587	5	3	15	10	5
313	0.355259492839145	-0.43500467845809	0.402927418947316	8	2	15	6	7
314	1.2656809428456	0.131826130128244	0.760860714546958	5	4	17	9	10
315	0.599319066917914	1.08430024748347	1.47142155630435	2	2	17	15	13
316	1.84620574667369	-0.642211244424505	0.0314967918686255	2	4	17	2	10
317	0.69907341805004	-0.249705067616102	7.71195429112264	3	4	19	12	4
318	1.34686578979287	-1.8900080782342	0.760316023421238	3	3	16	9	12
319	-0.16371751523377	0.665898210190276	2.86643402324234	3	3	17	10	3
320	0.13942404697708	0.0176775629504685	1.88110646655732	4	3	16	11	10
321	-0.459369883624152	1.14792682905811	1.96545648446742	4	4	10	12	9
322	0.672858327507526	0.175605833415746	0.243026267334489	2	6	13	13	7
323	1.46718840954895	-0.00525785575747663	0.635500145374079	3	4	14	8	11
324	1.59569484972873	0.287322816251378	2.45600643036853	6	5	15	9	3
325	2.52998582751552	-0.705068033809882	1.44559977493343	1	3	14	4	4
326	-1.21279612939777	0.653888597034994	1.37330918292924	2	4	16	10	5
327	0.358900119395632	0.32315610174762	0.509289759558546	3	6	12	15	9
328	-0.560313085315425	0.836648590551618	0.0961244623286255	3	5	20	14	7
329	-1.89690064076271	-2.17012960694475	3.01398986562453	2	3	15	10	6
330	0.193728515058585	-0.410680238422131	0.516261480581555	5	3	11	11	8
331	-1.59294152282685	0.397962341824021	5.2561853698001	2	5	21	9	7
332	0.196491996301581	0.00284856380071974	1.90528155001696	3	4	14	8	4
333	-1.00477911673782	-0.805909831163279	0.300975463495579	4	5	13	11	7
334	-0.229779096777648	-0.555764463599354	0.322114623044142	2	5	16	12	8
335	-1.31626742021562	-0.451293842103125	0.758197670499447	4	3	12	6	7
336	0.0826627343149864	1.55308396282253	2.1081132510513	5	3	12	7	5
337	-2.24242706515866	0.315232867238738	2.97951532415759	4	4	12	7	7
338	-0.776906760300079	-0.459807503025898	6.19920325120042	4	3	11	12	1
339	0.526875983079077	1.47419211799097	0.112942064235836	3	8	7	5	7
340	-2.23685067446157	0.115546916953316	0.333947331099487	4	5	23	11	8
341	-0.576061341757539	1.14410864252691	0.322354922215024	3	5	15	9	8
342	1.20690614044821	-1.03536898356125	0.770502135942611	3	3	9	10	10
343	0.21785839884692	-0.285861288532509	0.648572580075011	4	5	15	18	7
344	-0.395149573903828	0.323243657984618	0.482022709606925	5	6	16	4	10
345	1.40996850200104	0.54200954261138	19.7483037660647	6	6	24	5	10
346	0.122127667004836	0.0925712129861269	0.89014503175093	4	3	18	10	5
347	-1.13040209319554	-0.873638762983115	0.757326002735508	5	3	11	8	12
348	1.05730652753726	-1.12481924828717	4.16376210544486	4	3	11	14	7
349	-1.11492727451666	0.708501275909097	0.931457907625136	4	5	12	15	7
350	1.18418371253027	0.672724415341583	0.448534629562901	3	3	10	10	7
351	0.282294008486085	0.66534559366487	2.32085419938254	5	2	18	11	11
352	-0.944634378256017	-0.363786375631716	0.879156724129067	6	2	14	9	9
353	0.48257228598508	1.23059421441138	1.5400878308161	3	2	16	10	10
354	-0.831117702955424	-0.13604050277628	1.5953062373051	3	5	15	10	5
355	2.50443575311442	-2.52861298414138	0.336030832600348	3	1	18	10	6
356	0.824850395320735	-0.600735267740902	1.25541615699639	2	4	12	10	10
357	0.3136830884526	2.86345250920929	0.830842873856264	2	5	15	8	3
358	0.0341181751064534	-0.672682283376189	3.55740184866135	2	2	6	14	10
359	-0.505543568471871	0.0744348199630275	6.33021307271038	4	3	16	6	8
360	0.218711790141765	0.493998786878927	1.56448332003418	1	4	12	9	8
361	0.982346941568582	1.0881235988562	3.04329688735803	3	5	14	11	6
362	0.952312041278052	0.375247000960457	0.605970053264241	5	5	20	4	4
363	0.110361514862637	-0.83397762684133	2.34059555126254	2	4	8	8	7
364	-1.44391363955539	1.76343577954783	0.703636730726756	2	8	11	10	8
365	-0.48379096283473	0.205651177258945	0.229782442060485	4	3	21	12	8
366	0.321387537801689	-0.991858908357963	1.32439628671497	2	3	8	12	5
367	-0.549868150894175	1.41942073326014	5.08222406628874	1	5	20	14	9
368	0.251958909708068	0.519990694973301	0.199570715579844	4	3	10	20	9
369	-0.647998947910006	1.48900529937097	0.535464350582517	7	2	15	9	6
370	-1.57335076065146	-1.06440444172904	1.27951343459087	4	4	19	7	4
371	0.998493837235097	0.416679435537852	8.74000796296471	1	4	17	9	5
372	1.36963145572736	0.0525817224610306	1.02010270410399	2	3	16	8	7
373	-1.53342266400769	0.552139774821966	0.706841328204025	5	4	10	19	6
374	0.365977857150459	-0.0336361500072015	0.316193496661071	4	2	16	15	9
